load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal,posted_rate
TR-000317,2400.16,2368.14,2989.9,1,0,0,32173,0.94503,1.75183,5239.69
TR-000318,2363.52,2402.48,676.7,0,0,1,43544,0.93829,2.45432,1645.63
TR-000319,2304.9,2405.63,802.8,1,0,0,27582,0.90193,1.90079,1522.12
TR-000320,2436.78,2421.42,1341.1,1,0,0,22541,0.95658,1.77236,2424.7
TR-000321,2421.42,2287.47,286.7,1,0,0,47013,0.94734,2.5192,720.1
TR-000322,2304.9,2324.76,1027.4,1,0,0,23836,0.96238,1.83728,1855.34
TR-000323,2360.34,2319.61,1782.7,0,0,1,32201,0.94561,2.0625,3657.65
TR-000324,2384.81,2362.03,2848.8,0,0,1,,0.9137,1.92679,5430.07
TR-000325,2398.95,2364.24,621.1,1,0,0,22817,0.9545,2.06261,1280.18
TR-000326,2332,2330.21,943.2,1,0,0,15077,0.90127,1.89022,1779.77
TR-000327,2371.34,2437.61,2488.5,0,0,1,35352,0.93858,1.90692,4773.36
TR-000328,2287.47,2373.98,1859.3,0,1,0,42016,0.92037,2.01285,3692.61
TR-000329,2400.16,2337.42,2175.2,0,0,1,21964,0.89069,2.02571,4419.99
TR-000330,2360.37,2415.59,532.3,0,0,1,38027,0.93163,2.47734,1325.57
TR-000331,2345.35,2428.65,937.9,0,0,1,25364,0.93266,2.02119,1864.77
TR-000332,2330.56,2287.47,1539.7,1,0,0,26258,0.96651,1.86629,2859.51
TR-000333,2373.98,2341.75,2912.9,1,0,0,36344,0.92494,1.74864,5056.87
TR-000334,2417.11,2399.97,789,1,0,0,37898,0.90306,1.93869,1514.7
TR-000335,2340.21,2399.97,2223.8,1,0,0,27521,0.91804,1.70237,3778.66
TR-000336,2415.59,2373.98,1804.5,1,0,0,24159,0.91743,1.76041,3189.56
TR-000337,2363.22,2373.98,543.5,0,0,1,27369,0.93172,2.31079,1238.6
TR-000338,2393.75,2364.24,514.5,1,0,0,40690,0.95355,2.2098,1133.49
TR-000339,2386.75,2372.39,460.8,0,0,1,26550,0.98566,2.39425,1115.71
TR-000340,2402.48,2495.5,731.7,1,0,0,30694,0.94996,2.13699,1544.87
TR-000341,2324.76,2435.65,416.2,1,0,0,21146,0.90337,2.19842,908.32
TR-000342,2372.24,2402.48,1253.8,0,0,1,37554,0.95024,2.12263,2683.43
TR-000343,2364.24,2398.95,631.5,1,0,0,23466,0.94175,1.99918,1249.02
TR-000344,2436.78,2287.47,1142.6,1,0,0,35867,0.96537,1.9813,2294.44
TR-000345,2330.56,2362.9,2437.2,0,1,0,45064,0.92442,1.90474,4677.38
TR-000346,2437.61,2360.34,943.3,1,0,0,30817,0.95088,2.06632,1949.77
TR-000347,2343.52,2360.34,1354.9,0,0,1,15489,0.9516,2.05709,2761.82
TR-000348,2386.75,2363.52,260.5,1,0,0,28042,0.92834,2.2978,606.27
TR-000349,2417.11,2363.52,938.2,1,0,0,25946,0.98947,1.81883,1729.04
TR-000350,2341.75,2363.22,2931.4,1,0,0,32768,0.90696,1.76864,5106.74
TR-000351,2405.63,2285.72,436.5,0,1,0,35245,0.91089,2.37527,1038.32
TR-000352,2319.61,2363.22,2558.3,1,0,0,22897,0.94523,1.71079,4284.13
TR-000353,2360.37,2330.56,2043,1,0,0,31656,0.96342,1.81145,3555.96
TR-000354,2495.5,2381.28,183,1,0,0,37940,0.9196,2.58854,471.47
TR-000355,2381.28,2398.95,569.8,1,0,0,31582,0.93109,2.14148,1213.69
TR-000356,2347.32,2362.9,1167.7,1,0,0,33083,0.90755,1.92513,2272.55
TR-000357,2324.52,2286.31,837.7,0,0,1,44050,0.90592,2.40238,1984.19
TR-000358,2372.39,2421.42,704.2,1,0,0,32085,0.92338,2.1085,1490.69
TR-000359,2341.75,2347.32,1548.1,1,0,0,29658,0.95164,1.75099,2737.62
TR-000360,2330.56,2285.72,1926.3,0,1,0,24816,0.93583,1.85865,3611.44
TR-000361,2379.67,2363.52,873.2,1,0,0,32973,0.94407,2.08941,1805.64
TR-000362,2340.21,2386.75,2461.5,1,0,0,31075,0.90172,1.79359,4378.25
TR-000363,2372.39,2352.86,1027.1,1,0,0,30131,0.95515,1.99542,2089
TR-000364,2368.14,2347.42,892.9,0,1,0,28828,0.86891,1.98936,1760.13
TR-000365,2435.65,2381.78,543.6,1,0,0,42214,0.96036,2.13505,1181.6
TR-000366,2376.18,2417.11,287.5,0,0,1,43267,0.96139,2.55344,734.3
TR-000367,2341.75,2381.78,1048.9,1,0,0,22690,0.96893,1.77934,1868.24
TR-000368,2341.75,2362.9,366.4,0,1,0,27762,0.93191,2.25297,818.07
TR-000369,2428.65,2373.98,3084.7,1,0,0,31862,0.93643,1.6968,5190.52
TR-000370,2319.61,2381.78,759.4,0,1,0,24270,0.93433,1.97916,1499.6
TR-000371,2341.23,2362.03,2462.6,0,0,1,33520,0.96925,1.98829,4853.35
TR-000372,2319.61,2415.37,2743.1,0,1,0,33827,0.9046,1.78545,4912.53
TR-000373,2435.65,2345.35,606.8,0,0,1,34062,0.95682,2.2446,1371.86
TR-000374,2379.67,2405.63,782.1,1,0,0,24817,0.91264,1.97438,1546.58
TR-000375,2360.48,2341.75,135,1,0,0,27483,0.92106,2.41282,325.41
TR-000376,2360.37,2341.75,1042.2,0,0,1,24467,0.94082,2.06793,2162.46
TR-000377,2391.87,2376.18,1331.1,1,0,0,-41397,0.94787,1.91867,2522.54
TR-000378,2337.42,2330.21,1889.1,1,0,0,38021,0.91438,1.87739,3598.87
TR-000379,2399.97,2285.72,129.8,1,0,0,26955,0.95649,2.43058,317.57
TR-000380,2437.61,2402.48,1079.3,1,0,0,35823,0.94787,1.93704,2095.22
TR-000381,2363.52,2405.2,1042.5,0,0,1,21696,0.92656,2.1297,2226.18
TR-000382,2381.28,2340.21,1936.7,0,1,0,38980,0.94031,2.02155,3903.39
TR-000383,2286.31,2428.65,1707.2,1,0,0,28107,0.92255,1.87595,3155.17
TR-000384,2405.63,2435.65,345.2,0,1,0,44397,0.94256,2.47849,858.16
TR-000385,2292.95,2399.97,1884.7,1,0,0,36696,0.95204,1.74593,3315.95
TR-000386,2362.9,2340.21,2731.1,1,0,0,40786,0.93482,1.80697,4885.72
TR-000387,2362.03,2381.28,1934.4,0,0,1,23202,0.91621,1.97182,3882.21
TR-000388,2405.2,2371.44,969.2,1,0,0,29008,0.96976,1.96442,1885.76
TR-000389,2421.42,2371.44,823,0,1,0,39556,0.92409,2.22467,5485.49
TR-000390,2386.75,2398.95,689,0,1,0,22065,0.93588,2.13951,1459.42
TR-000391,2363.22,2340.21,211.9,1,0,0,40428,0.94206,2.52034,542.42
TR-000392,2341.23,2337.42,253.3,1,0,0,41866,0.91247,2.47512,626.98
TR-000393,2327.6,2330.21,1687.3,0,0,1,36481,0.94948,2.06463,3487.26
TR-000394,2363.22,2402.48,1508.9,1,0,0,22301,0.91583,1.82824,2803.28
TR-000395,2372.24,2405.63,708.5,1,0,0,47500,0.97613,2.00555,1407.82
TR-000396,2345.35,2417.11,761.1,0,0,1,35332,0.93754,2.21812,1647.18
TR-000397,2319.61,2376.18,641.8,0,0,1,35984,0.96412,2.22022,1412.07
TR-000398,2435.65,2300.56,407.6,1,0,0,26503,0.9392,2.08535,860.02
TR-000399,2368.14,2332,1918.5,1,0,0,14480,0.93444,1.76931,3345.23
TR-000400,2287.47,2347.32,294.3,1,0,0,42010,0.9472,2.52655,742.5
TR-000401,2319.61,2435.65,807,1,0,0,26944,0.93546,1.87104,1497.32
TR-000402,2343.52,2287.47,957.6,0,0,1,32843,0.9279,2.27368,2163.09
TR-000403,2341.75,2386.75,748.9,1,0,0,41734,0.90359,1.97314,1479.33
TR-000404,2372.24,2381.28,546.4,1,0,0,24604,0.96126,2.07256,1119.66
TR-000405,2415.37,2352.86,875.1,1,0,0,26962,0.94401,1.98634,1731.57
TR-000406,2399.97,2391.87,303.2,1,0,0,24531,0.94126,2.12387,639.38
TR-000407,2278.07,2363.22,438,1,0,0,16647,0.93481,2.07154,905.38
TR-000408,2340.21,2362.9,2706.5,0,1,0,18685,0.97257,1.78646,4866.25
TR-000409,2399.97,2402.48,1028.1,0,1,0,32667,0.95936,2.09169,2135.53
TR-000410,2379.67,2268.79,833.6,1,0,0,36228,0.95896,2.18176,1800.59
TR-000411,2436.78,2345.35,163.1,1,0,0,34337,0.96489,2.39364,391.32
TR-000412,2287.47,2435.65,717.5,1,0,0,32353,0.97095,2.09213,1493.31
TR-000413,2363.22,2405.63,1869.2,0,1,0,26685,0.9916,1.94589,3650.78
TR-000414,2360.34,2386.75,1208,0,0,1,47381,0.91867,2.20549,2665.39
TR-000415,2345.88,2324.76,955.3,1,0,0,35094,0.92183,1.94222,1862.47
TR-000416,2363.52,2347.32,593.6,1,0,0,43817,0.99364,2.24161,1324.48
TR-000417,2363.52,2292.95,1787.8,1,0,0,45801,0.95967,1.89816,3381.71
TR-000418,2363.22,2371.44,1942.7,1,0,0,14960,0.92103,1.77921,3465.11
TR-000419,2278.07,2381.28,1345.1,1,0,0,21027,0.8593,1.83698,2434.9
TR-000420,2345.35,2379.67,1219.9,0,0,1,23663,0.91939,2.05214,2493.96
TR-000421,2399.97,2341.75,823.4,0,0,1,35748,0.92151,2.24918,1827.68
TR-000422,2347.32,2337.42,620.7,1,0,0,40398,0.95719,2.16275,1345.86
TR-000423,2384.81,2343.52,381.1,0,1,0,37369,0.91486,2.34381,892.49
TR-000424,2400.16,2278.07,589.3,1,0,0,41127,0.94061,2.15477,1273.13
TR-000425,2285.72,2330.21,1974.6,0,1,0,25981,0.92353,1.81176,3635.74
TR-000426,2391.87,2360.34,1140.8,1,0,0,38882,0.92384,1.98352,2220.72
TR-000427,2360.34,2422.44,990.3,1,0,0,23666,0.9249,1.94018,1900.21
TR-000428,2362.9,2393.75,993.4,0,1,0,35869,0.92527,2.15799,2140.67
TR-000429,2405.2,2363.52,1031.7,1,0,0,24988,0.94278,1.92573,1988.4
TR-000430,2304.9,2417.11,437.3,0,1,0,29393,0.95709,2.13965,939.41
TR-000431,2372.24,2435.65,729.8,1,0,0,33907,0.88118,1.96527,1431.73
TR-000432,2330.21,2428.65,2903.5,0,0,1,15242,0.89386,1.89812,5491.28
TR-000433,2324.52,2363.22,2277.6,0,0,1,39067,0.92933,2.10846,4701.94
TR-000434,2415.37,2372.39,1841.8,1,0,0,24444,0.94768,1.76608,3239.99
TR-000435,2428.65,2381.78,1150.5,0,1,0,28469,0.95649,1.96119,2236.8
TR-000436,2417.11,2347.32,1479.4,1,0,0,28234,0.97248,1.86254,2759.73
TR-000437,2391.87,2435.65,728,1,0,0,27824,0.91004,1.94983,1421.04
TR-000438,2278.07,2373.98,759,1,0,0,47500,0.98636,2.019,1533.28
TR-000439,2372.39,2435.65,427.1,1,0,0,35075,0.91062,2.32195,979.98
TR-000440,2384.81,2343.52,394.9,1,0,0,14768,0.93596,2.07056,276.27
TR-000441,2330.21,2384.81,2462.5,1,0,0,40088,1.0219,1.82465,4496.57
TR-000442,2437.61,2278.07,190.6,1,0,0,37838,0.95422,2.53847,483.19
TR-000443,2402.48,2341.75,1621.6,1,0,0,23697,0.97977,1.79703,2897.2
TR-000444,2345.35,2384.81,577.4,1,0,0,47500,0.96256,2.02876,1171.72
TR-000445,2330.21,2428.65,3010.4,0,0,1,44265,0.95218,2.06347,6172.95
TR-000446,2435.65,2362.03,2546.5,0,1,0,44179,0.99621,1.90429,4859.84
TR-000447,2437.61,2371.34,2438.3,0,0,1,-37215,0.96575,1.96959,4841.57
TR-000448,2337.42,2287.47,469.6,1,0,0,23543,0.91484,2.09884,1004.8
TR-000449,2341.23,2495.5,840.9,1,0,0,22884,0.87954,1.84625,1577.22
TR-000450,2364.24,2330.56,2007.5,0,1,0,31198,0.92704,1.95966,3894.29
TR-000451,2360.34,2319.61,1758.6,0,0,1,26516,0.95815,2.00573,3478.46
TR-000452,2286.31,2405.2,429.1,1,0,0,24800,0.95501,2.15618,939.98
TR-000453,2399.97,2391.87,291.4,0,0,1,34616,0.95001,2.49296,731.36
TR-000454,2368.14,2347.42,899.9,1,0,0,24427,0.96336,1.83992,1670.89
TR-000455,2278.07,2343.52,2025.4,1,0,0,19916,0.94724,1.79699,3570.72
TR-000456,2435.65,2372.39,414.3,1,0,0,26279,0.96557,2.14165,889.9
TR-000457,2352.86,2363.22,869.5,0,0,1,7856,0.95081,2.14316,1852.81
TR-000458,2371.34,2324.76,1485.8,1,0,0,32274,0.96585,1.84311,2703.78
TR-000459,2330.56,2319.61,2522.9,1,0,0,37017,0.97117,1.77364,4467.53
TR-000460,2364.24,2362.9,522,0,0,1,22916,0.91638,2.16105,1147.04
TR-000461,2287.47,2268.79,479.1,1,0,0,30849,0.92575,2.27652,1079.19
TR-000462,2330.21,2360.34,1047,0,0,1,40532,0.92419,2.33536,2454.16
TR-000463,2324.76,2417.11,1158,0,0,1,22783,0.9876,2.07433,2422.19
TR-000464,2364.24,2379.67,1031.3,0,0,1,33440,0.95811,2.32599,2377.23
TR-000465,2362.9,2435.65,534.3,1,0,0,31610,0.9352,2.02629,1084.19
TR-000466,2360.48,2278.07,2448.6,1,0,0,11456,0.97932,1.69081,4167.3
TR-000467,2415.37,2345.35,2333.8,1,0,0,20294,0.93384,1.67711,3902.99
TR-000468,2278.07,2381.28,1357.3,0,0,1,22402,0.95224,2.05203,2790.7
TR-000469,2402.48,2347.32,230.8,1,0,0,32311,0.93621,2.56811,590.58
TR-000470,2415.37,2360.37,2154.3,1,0,0,22509,0.84517,1.76215,10854.69
TR-000471,2345.35,2341.75,785.8,0,1,0,35216,0.83106,2.01518,1583.13
TR-000472,2363.22,2347.42,2055.8,1,0,0,20529,0.87707,1.6111,3365.55
TR-000473,2340.21,2398.95,1862.3,0,1,0,31247,0.8756,1.90901,3644.66
TR-000474,2337.42,2422.44,477.2,1,0,0,31548,0.88498,2.13772,1025.04
TR-000475,2398.95,2362.03,1928.7,0,1,0,18443,0.87365,1.89458,3630.6
TR-000476,2376.18,2337.42,1226.5,1,0,0,28498,0.8441,1.93808,2355.64
TR-000477,2347.32,2421.42,406.5,0,0,1,40694,0.85117,2.62068,1076.25
TR-000478,2324.76,2360.48,1131.8,1,0,0,25447,0.82055,1.82178,2061.7
TR-000479,2405.2,2345.35,1401.1,1,0,0,23830,0.88512,1.74636,2509.32
TR-000480,2435.65,2400.16,2297.8,0,0,1,30470,0.82883,1.98933,4581.3
TR-000481,2435.65,2341.75,835.3,0,0,1,22592,0.84587,2.02119,1697.73
TR-000482,2422.44,2386.75,286.8,0,0,1,29602,0.89467,2.57687,739.97
TR-000483,2324.76,2341.23,322.6,1,0,0,31648,0.86822,2.26611,736.37
TR-000484,2362.9,2347.42,673.7,1,0,0,30861,0.88261,1.89149,1292.77
TR-000485,2436.78,2341.75,883.5,1,0,0,25879,0.84535,1.7459,1561.57
TR-000486,2421.42,2300.56,1371.9,1,0,0,32727,0.85507,1.9448,2674.66
TR-000487,2398.95,2337.42,452.8,0,0,1,36961,0.82697,2.60562,1156.07
TR-000488,2435.65,2324.76,424.2,1,0,0,43992,0.85154,2.28771,964.96
TR-000489,2362.9,2495.5,686.4,0,0,1,43353,0.84992,2.22148,1525.42
TR-000490,2319.61,2495.5,835.3,0,1,0,34220,0.8765,2.05542,1726.66
TR-000491,2384.81,2400.16,2777.5,1,0,0,22086,0.84937,1.61812,4501.47
TR-000492,2268.79,2341.75,1089.7,0,0,1,33066,0.8342,2.1603,2344.16
TR-000493,2324.52,2435.65,128.6,1,0,0,35356,0.88819,2.58595,329.24
TR-000494,2372.39,2371.44,168.4,1,0,0,30791,0.88626,2.59875,431.36
TR-000495,2400.16,2304.9,2644,0,0,1,24861,0.85136,1.79929,4767.15
TR-000496,2337.42,2285.72,715.9,1,0,0,-31214,0.85153,2.03947,1473.78
TR-000497,2417.11,2415.37,2940.5,0,0,1,24362,0.86158,1.82882,5311.11
TR-000498,2386.75,2287.47,781.4,1,0,0,47500,0.87226,2.0539,1602.07
TR-000499,2300.56,2363.22,2660.9,1,0,0,31998,0.86519,1.73281,4535.54
TR-000500,2343.52,2402.48,1080.6,1,0,0,34439,0.87958,1.97391,2138.47
TR-000501,2422.44,2435.65,317.8,1,0,0,32223,0.85644,2.31996,723.96
TR-000502,2368.14,2340.21,3017,1,0,0,37695,0.85236,1.66987,5043.58
TR-000503,2363.52,2360.34,969.3,1,0,0,31799,0.87669,2.02767,1941.05
TR-000504,2360.48,2347.32,1488.5,1,0,0,38420,0.89386,1.94645,2845.28
TR-000505,2417.11,2363.22,2898.6,0,0,1,24699,0.88973,1.82124,5317.78
TR-000506,2417.11,2379.67,1788.1,1,0,0,37783,0.84594,1.86568,3287.99
TR-000507,2398.95,2363.52,478.7,1,0,0,26382,0.87544,2.18165,1032.73
TR-000508,2435.25,2343.52,597.1,1,0,0,27790,0.87463,2.0441,1232.88
TR-000509,2330.56,2436.78,1976.4,0,1,0,28233,0.86314,1.82202,699.41
TR-000510,2381.78,2405.63,367.2,1,0,0,13807,0.83611,2.07046,755.87
TR-000511,2345.88,2400.16,2707.3,1,0,0,35469,0.88933,1.73251,4683.37
TR-000512,2436.78,2352.86,1420.7,0,0,1,19360,,1.94596,2786.63
TR-000513,2362.03,2379.67,1572.9,1,0,0,15522,0.82989,1.73344,2758.77
TR-000514,2319.61,2400.16,2756.1,0,0,1,29657,0.8413,1.78819,4912.06
TR-000515,2362.9,2345.88,123.8,1,0,0,34310,0.83086,2.50413,310.13
TR-000516,2304.9,2436.78,487.5,0,0,1,47132,0.89989,2.36561,1141.98
TR-000517,2368.14,2402.48,1522.8,1,0,0,28413,0.81841,1.78995,2758.93
TR-000518,2495.5,2340.21,2106.1,0,0,1,30784,0.84335,1.99423,4193.29
TR-000519,2405.63,2379.67,774.5,0,0,1,27421,0.89623,2.33542,1797.38
TR-000520,2393.75,2417.11,1293.3,1,0,0,37210,0.83624,1.86737,2443.92
TR-000521,2398.95,2381.28,564.7,1,0,0,45941,0.84656,2.22401,1262.17
TR-000522,2381.28,2381.78,185.1,0,0,1,28084,0.84047,2.69751,496.19
TR-000523,2391.87,2381.28,220.5,1,0,0,29416,0.85778,2.33702,515.69
TR-000524,2373.98,2304.9,2428.2,1,0,0,36720,0.79511,1.62898,4015.64
TR-000525,2428.65,2405.63,1270.9,1,0,0,35427,0.90934,1.86573,2393.78
TR-000526,2340.21,2398.95,1838.7,0,0,1,41379,0.83237,2.14227,4017.83
TR-000527,2428.65,2286.31,1749.3,1,0,0,17415,0.91076,1.71557,3045.22
TR-000528,2422.44,2381.28,348.4,0,0,1,44218,0.89331,2.56837,884.82
TR-000529,2347.42,2415.59,971.7,0,0,1,28786,0.83982,2.18511,2107.71
TR-000530,2352.86,2347.32,668.4,1,0,0,26847,0.87254,2.12876,1403.25
TR-000531,2415.37,2402.48,1447,0,0,1,31360,0.86905,2.14581,3093.39
TR-000532,2384.81,2360.34,1624.7,0,0,1,39452,,2.0497,3295.8
TR-000533,2340.21,2371.34,3125.2,0,0,1,32019,0.87314,1.92909,5968.34
TR-000534,2376.18,2398.95,1514.3,1,0,0,27283,0.85863,1.8774,2791.23
TR-000535,2327.6,2391.87,276.4,1,0,0,31469,0.88903,2.35803,653.78
TR-000536,2341.75,2373.98,2832.7,1,0,0,24045,0.85928,1.62391,4535.8
TR-000537,2402.48,2324.76,481.8,0,0,1,36119,0.8744,2.53287,1221.95
TR-000538,2371.34,2324.76,1467.6,0,1,0,25976,0.82895,1.75911,2694.75
TR-000539,2415.37,2363.52,2100.6,0,1,0,45659,0.88423,1.92458,4026.45
TR-000540,2286.31,2371.34,1820.7,1,0,0,46985,0.86081,1.73152,3237.36
TR-000541,2347.32,2435.65,796.1,1,0,0,32981,0.85947,2.00356,1595.98
TR-000542,2360.48,2384.81,255.2,0,1,0,26145,0.85224,2.39125,605.11
TR-000543,2379.67,2372.39,690.8,1,0,0,22839,0.87207,1.98179,1384.93
TR-000544,2373.98,2435.25,2006.3,0,1,0,26430,0.86315,1.76839,3557.3
TR-000545,2422.44,2368.14,836.1,1,0,0,17167,0.81386,1.80179,1530.74
TR-000546,2436.78,2343.52,854.4,1,0,0,19123,0.83547,1.81736,1559.14
TR-000547,2436.78,2324.76,943.7,0,1,0,20617,0.85367,1.96582,1859.52
TR-000548,2347.32,2381.28,552.8,1,0,0,22404,0.83917,2.08172,1144.93
TR-000549,2362.03,2327.6,2097.3,0,1,0,39978,0.88904,1.94311,4052.8
TR-000550,2360.37,2435.65,248.9,0,1,0,27655,0.86749,2.49665,629.17
TR-000551,2304.9,2399.97,416.2,0,0,1,21685,0.8527,2.22787,925.3
TR-000552,2428.65,2345.88,481.8,0,1,0,35384,0.84766,2.15806,1037.91
TR-000553,2415.37,2324.76,1918.2,1,0,0,23338,0.82798,1.81681,3399.58
TR-000554,2435.25,2364.24,171,1,0,0,30783,0.8227,2.4742,417.29
TR-000555,2340.21,2495.5,2046.1,0,0,1,35886,0.84504,1.97275,4082.18
TR-000556,2421.42,2304.9,1604.9,1,0,0,23589,0.93062,1.77492,2847.05
TR-000557,2381.28,2300.56,924.1,0,0,1,25161,0.88781,2.11392,1986.02
TR-000558,2330.21,2495.5,1727.5,0,0,1,31425,0.84216,1.98667,3435.21
TR-000559,2330.21,2428.65,2917.7,1,0,0,29553,0.85525,1.72437,5057.11
TR-000560,2371.34,2437.61,2462.6,1,0,0,21077,0.87108,1.5705,3929.81
TR-000561,2352.86,2300.56,1794.6,1,0,0,20384,0.88199,1.73116,3190.86
TR-000562,2436.78,2381.78,360,0,1,0,29040,0.85935,2.30123,828.5
TR-000563,2405.63,2386.75,370.4,1,0,0,32724,0.88742,2.24544,830.7
TR-000564,2304.9,2345.35,380,1,0,0,20057,0.85157,1.95846,731.62
TR-000565,2398.95,2436.78,950,1,0,0,32816,0.83096,1.95382,1844.18
TR-000566,2384.81,2417.11,282.8,1,0,0,30804,0.84433,2.23774,633
TR-000567,2362.03,2360.37,2411.6,1,0,0,24440,0.83949,1.7428,4203.2
TR-000568,2399.97,2376.18,1017.4,0,1,0,37579,0.83792,2.01528,2047.74
TR-000569,2384.81,2363.52,702.3,0,1,0,41117,0.80957,2.22033,1580.16
TR-000570,2373.98,2436.78,1997,1,0,0,30920,0.83315,1.67118,3370.3
TR-000571,2421.42,2384.81,1534.5,0,0,1,36394,0.83776,2.11881,3212.77
TR-000572,2347.42,2393.75,826.9,1,0,0,18986,0.84919,1.79327,1497.75
TR-000573,2415.37,2386.75,2410.9,1,0,0,31034,0.86117,1.71913,4131.48
TR-000574,2352.86,2381.28,990.2,1,0,0,27642,0.84115,1.92747,1922.36
TR-000575,2300.56,2381.28,962,0,1,0,36405,0.8317,2.08874,1987.47
TR-000576,2381.28,2362.9,797.2,1,0,0,26916,0.87408,1.91902,1519.76
TR-000577,2402.48,2330.56,1442.6,1,0,0,29684,0.8261,1.89504,2722.82
TR-000578,2343.52,2368.14,617.1,1,0,0,22038,0.85802,1.90889,1164.05
TR-000579,2435.65,2393.75,598.2,1,0,0,29030,0.85053,2.06437,1244.17
TR-000580,2495.5,2324.52,575.5,1,0,0,24254,0.85097,1.97448,1128.45
TR-000581,2341.75,2415.37,3034.7,0,1,0,45755,0.84324,1.89649,5658.19
TR-000582,2371.44,2343.52,520.5,1,0,0,26943,0.89957,2.11298,1097.26
TR-000583,2422.44,2278.07,1600.4,1,0,0,32668,0.87234,1.82524,2935.39
TR-000584,2347.32,2345.35,943.2,1,0,0,37577,0.85203,1.96573,1866.16
TR-000585,2417.11,2341.75,70,1,0,0,31297,0.87484,2.68047,188.87
TR-000586,2286.31,2379.67,300.2,1,0,0,27008,0.88171,2.34064,706.4
TR-000587,2381.78,2352.86,1156.2,1,0,0,24849,0.86695,1.80594,2136.04
TR-000588,2337.42,2364.24,472.5,0,0,1,36558,0.88668,2.48943,1165.9
TR-000589,2399.97,2337.42,828,0,1,0,12332,0.83623,1.92951,1604.65
TR-000590,2422.44,2352.86,1221.2,0,1,0,32800,0.84977,2.08455,2510.72
TR-000591,2402.48,2360.48,1597.4,1,0,0,40303,0.82229,1.91996,3067.69
TR-000592,2362.9,2360.34,1569.1,0,1,0,39908,0.81414,2.01108,3125.43
TR-000593,2341.23,2372.39,632.1,0,1,0,31984,0.83913,2.26557,1425.55
TR-000594,2268.79,2384.81,761.3,1,0,0,47500,0.89556,2.07844,1575.69
TR-000595,2300.56,2292.95,2329.6,1,0,0,15732,0.86006,1.66176,3891.77
TR-000596,2437.61,2319.61,2105.2,1,0,0,30649,0.86264,1.69203,3545.66
TR-000597,2386.75,2373.98,2281.5,0,0,1,23610,0.80958,1.88149,4246.6
TR-000598,2422.44,2319.61,756,1,0,0,35279,0.88492,1.94984,1470.1
TR-000599,2360.37,2393.75,547.7,1,0,0,36459,0.85281,2.11299,1160.44
TR-000600,2373.98,2278.07,742.1,1,0,0,17625,0.86233,1.95011,1431.03
TR-000601,2422.44,2371.34,1121.8,0,0,1,34348,0.85618,2.04763,2305.5
TR-000602,2324.76,2324.52,448,1,0,0,26466,0.83841,2.10017,944.69
TR-000603,2363.52,2347.32,580.5,1,0,0,37377,0.89195,2.1951,1276.05
TR-000604,2285.72,2343.52,608.6,0,0,1,36165,0.88049,2.31551,1408.8
TR-000605,2435.65,2319.61,792.9,1,0,0,29402,0.87071,1.84974,1479.23
TR-000606,2384.81,2352.86,1840.5,0,0,1,25395,0.84533,1.96468,3647.64
TR-000607,2400.16,2343.52,2586.6,1,0,0,31669,0.85029,1.69109,4380
TR-000608,2332,2399.97,1324.2,0,0,1,40564,0.86089,2.18896,2900.02
TR-000609,2391.87,2422.44,411.3,1,0,0,47500,0.82436,2.16758,889.46
TR-000610,2360.34,2285.72,1199.1,0,1,0,29703,0.85947,1.99512,2385.35
TR-000611,2372.24,2398.95,1062.4,0,0,1,25736,0.86501,2.10368,2215.88
TR-000612,2278.07,2345.35,1787.2,0,0,1,33347,0.87037,1.99831,3572.24
TR-000613,2360.48,2381.28,1120.8,1,0,0,31463,0.8597,1.91006,2074.16
TR-000614,2405.2,2415.37,1114.8,0,0,1,42927,0.86576,2.26314,2490.87
TR-000615,2268.79,2300.56,639.6,1,0,0,38164,0.85228,2.05271,1302.36
TR-000616,2386.75,2435.65,129.2,1,0,0,26879,0.87173,2.44939,317.53
TR-000617,2324.52,2373.98,2378.5,0,0,1,38727,0.82288,1.97156,4686.74
TR-000618,2363.22,2360.37,2159.5,0,1,0,41894,0.89151,1.94115,4273.78
TR-000619,2386.75,2421.42,1084.5,1,0,0,21196,0.84135,1.78499,1948.28
TR-000620,2364.24,2435.65,232.3,0,0,1,33626,0.84535,2.67042,626.16
TR-000621,2379.67,2332,201.9,0,1,0,29775,0.83032,2.78342,554.51
TR-000622,2422.44,2363.52,203.9,0,1,0,27500,0.85798,2.61964,534.62
TR-000623,2363.52,2371.34,1198.4,0,0,1,33588,0.90426,2.05076,2426.53
TR-000624,2422.44,2363.22,1917.9,1,0,0,39608,0.85231,1.86061,3517.21
TR-000625,2379.67,2435.25,857.7,0,0,1,27897,0.82639,2.18667,1895.57
TR-000626,2495.5,2421.42,948.5,1,0,0,36669,0.83026,1.95732,1876.39
TR-000627,2341.75,2345.35,768.9,1,0,0,30262,0.81595,1.83766,1407.49
TR-000628,2399.97,2379.67,1127.6,1,0,0,22452,0.82242,1.79893,2018.9
TR-000629,2327.6,2345.35,468.1,0,0,1,35864,0.76426,2.35802,1099.33
TR-000630,2268.79,2399.97,648.1,1,0,0,23236,,1.93237,1256.2
TR-000631,2384.81,2398.95,1115.8,1,0,0,41100,0.77037,1.98938,2210.88
TR-000632,2304.9,2421.42,1519.6,1,0,0,33503,0.81308,1.84362,2785.91
