load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal
TE-000344,2399.973752,2409.861852,1044.2,1,0,0,17943,0.84131,2.13439
TE-000345,2340.208547,0,2926.1,0,0,1,27175,0.84736,2.21936
TE-000346,2347.323839,2344.086786,1514.1,1,0,0,22514,0.79132,1.84627
TE-000347,0,2395.681045,534.4,1,0,0,33728,0.80979,1.86606
TE-000348,2402.475076,2314.56563,862.1,1,0,0,26367,0.82699,1.86321
TE-000349,2415.371339,2499.984463,2362.2,1,0,0,24581,0.87325,1.96929
TE-000350,2287.469184,2288.001041,1567.2,0,1,0,23352,0.84085,1.67869
TE-000351,2278.068216,2314.794916,2457.9,0,0,1,31498,0.82791,2.50496
TE-000352,2417.105175,2295.4675,1072.1,1,0,0,37487,0.83837,1.84626
TE-000353,2363.220922,2416.177713,1449.1,0,0,1,38154,0.82639,2.17658
TE-000354,2341.228856,2394.652159,716.7,1,0,0,42561,0.84336,2.48549
TE-000355,2343.524375,2314.794916,636.2,1,0,0,37359,0.7789,2.08907
TE-000356,2428.650697,2396.610566,1684,0,0,1,39079,0.79087,1.9606
TE-000357,2300.557875,2288.001041,486.1,0,0,1,46184,0.82234,2.14214
TE-000358,2400.164778,2314.794916,2869.8,0,1,0,-32517,0.80113,1.99922
TE-000359,2415.371339,2436.060765,2674.9,1,0,0,40557,0.87197,2.01685
TE-000360,2386.745584,2344.086786,2313.3,0,1,0,21936,0.85998,2.01237
TE-000361,2362.030533,2395.681045,1572.3,0,0,1,32136,0.80361,2.33911
TE-000362,2379.670669,2350.789479,844.8,0,1,0,-32011,0.81491,1.55426
TE-000363,2345.354121,2358.454781,1372.5,0,1,0,37464,0.83409,1.92895
TE-000364,2352.858014,0,2025.3,0,1,0,28382,0.82567,2.26488
TE-000365,0,2342.508207,1289.8,1,0,0,22859,0.76567,2.2025
TE-000366,2422.435157,2390.998973,1877.4,0,0,1,25735,0.81951,2.16766
TE-000367,2372.392688,2288.001041,1166,1,0,0,24376,0.83903,1.9356
TE-000368,2428.650697,2314.794916,294.3,0,1,0,34334,0.82536,2.08953
TE-000369,2287.469184,2361.203303,674.8,0,0,1,43407,0.83948,2.0956
TE-000370,2360.475293,2393.860138,2838.9,1,0,0,45287,0.83951,2.23946
TE-000371,2417.105175,2431.125135,1715.9,0,0,1,28320,0.82478,2.14491
TE-000372,2319.611823,0,782.8,1,0,0,32159,0.84092,2.15905
TE-000373,2398.948371,2322.298305,1452.1,1,0,0,26878,,2.39752
TE-000374,2436.782429,2343.25078,922.8,1,0,0,23104,0.82886,2.13122
TE-000375,2428.650697,2416.13977,1294.1,0,0,1,34104,0.87154,1.79561
TE-000376,2287.469184,2333.621217,736.3,1,0,0,33590,0.77995,1.88477
TE-000377,2364.243526,2342.508207,334.6,1,0,0,44679,0.8324,2.0006
TE-000378,2304.903794,2343.25078,472.1,0,0,1,27373,0.84188,1.81372
TE-000379,2352.858014,2333.621217,975.1,1,0,0,36294,0.87018,2.19427
TE-000380,2364.243526,0,333.3,0,1,0,23887,0.77329,2.00081
TE-000381,2341.754674,2344.086786,3013.5,0,1,0,32776,0.80844,1.90105
TE-000382,2347.323839,2360.440814,195.3,1,0,0,47500,0.85185,1.9408
TE-000383,0,2381.27122,1720.7,1,0,0,42399,0.81173,2.09923
TE-000384,2330.211578,2335.521141,324.5,1,0,0,35150,0.81157,2.17181
TE-000385,2372.392688,2344.086786,1894.5,0,1,0,25211,0.82752,1.93533
TE-000386,2285.719116,2333.621217,362,1,0,0,35051,0.87447,2.08965
TE-000387,2347.421012,2314.794916,880.2,0,0,1,35645,0.85929,1.8454
TE-000388,2405.630936,2431.125135,767.4,1,0,0,20589,0.85674,2.06508
TE-000389,2422.435157,2332.539852,608.5,1,0,0,47500,0.83386,2.07869
TE-000390,2345.354121,2358.454781,1384.2,1,0,0,25695,0.87605,1.62924
TE-000391,2415.371339,2477.834595,1910.4,0,0,1,19929,0.84862,2.38781
TE-000392,2304.903794,2440.931345,718.9,1,0,0,20537,0.8005,2.38494
TE-000393,2331.999937,2436.060765,1675.9,0,1,0,41453,0.88376,2.0613
TE-000394,2364.243526,2393.860138,2062.7,1,0,0,26868,0.84523,2.03209
TE-000395,0,2358.454781,1088.6,1,0,0,36232,0.82868,2.02153
TE-000396,2268.785714,2409.861852,613.6,1,0,0,38794,0.8396,1.89105
TE-000397,2362.030533,2320.452,1191.5,0,0,1,31491,0.84315,2.22109
TE-000398,2422.435157,2431.916096,1100.3,1,0,0,19010,0.84892,1.75081
TE-000399,2373.978362,2395.681045,1458.9,1,0,0,36997,0.82858,2.16952
TE-000400,0,2320.452,1924.1,0,0,1,13909,0.87366,1.99086
TE-000401,2371.33693,2342.508207,1123.4,1,0,0,35898,0.85989,2.08824
TE-000402,2362.895358,2435.903949,1017.4,0,1,0,18798,0.812,1.98168
TE-000403,2364.243526,0,567.3,1,0,0,28564,0.83923,1.99197
TE-000404,2345.88247,2314.56563,549.4,0,0,1,35181,,2.53567
TE-000405,2436.782429,2392.271247,945,0,0,1,34471,0.85108,2.01704
TE-000406,2285.719116,2335.521141,2250.6,0,0,1,35668,0.76535,2.33108
TE-000407,2331.999937,2401.643216,783.4,1,0,0,35132,0.85993,1.81876
TE-000408,2343.524375,2478.807647,379.9,0,1,0,26131,0.84603,1.93997
TE-000409,2393.746127,2361.203303,446.3,1,0,0,-35044,0.84866,1.98759
TE-000410,2368.143591,2365.846109,1076.8,1,0,0,44606,0.8213,1.95919
TE-000411,2368.143591,2390.998973,2646,0,0,1,28788,0.81792,1.99442
TE-000412,2331.999937,2323.32636,811.2,0,1,0,39909,0.84108,1.64195
TE-000413,2379.670669,2368.183601,1096.1,0,0,1,33261,0.82958,2.16349
TE-000414,2373.978362,2361.203303,1988.5,1,0,0,21273,0.82209,2.19859
TE-000415,2360.343076,2413.018698,990.2,0,0,1,-27284,0.83991,2.0892
TE-000416,2337.423269,2570.85934,199.9,0,1,0,24818,0.84698,2.05487
TE-000417,2337.423269,2396.610566,484.2,1,0,0,28391,,2.08721
TE-000418,2347.323839,2314.56563,774.2,1,0,0,25701,0.86446,2.08478
TE-000419,2415.371339,0,302.4,0,0,1,39628,0.8232,2.25632
TE-000420,2340.208547,2319.338213,2157.7,1,0,0,22450,0.88555,2.11804
TE-000421,0,2440.155246,501,1,0,0,35604,0.85785,2.10598
TE-000422,2400.164778,2342.508207,2075.7,0,0,1,38617,0.81201,2.03194
TE-000423,2330.555271,2344.086786,375.3,1,0,0,22433,0.83449,1.67486
TE-000424,2405.200865,2343.268614,1388.6,0,1,0,32434,0.84753,2.0061
TE-000425,2330.211578,2420.506514,2640.7,0,1,0,47500,0.88694,2.50835
TE-000426,2363.517172,2332.539852,658.5,0,0,1,36317,0.8562,2.38561
TE-000427,2435.651745,2416.13977,439.1,1,0,0,33723,0.86772,2.18747
TE-000428,2373.978362,0,2016.8,0,0,1,47500,0.78543,1.89165
TE-000429,2436.782429,2436.060765,659.4,0,1,0,38555,0.82238,1.75402
TE-000430,2384.808275,2360.440814,1118.3,1,0,0,31022,0.83929,2.02206
TE-000431,2372.392688,2319.338213,138.4,0,0,1,29685,0.85033,2.00202
TE-000432,2345.88247,2438.853011,1622,0,0,1,21456,0.82639,2.35337
TE-000433,2379.670669,2348.170183,1256.1,0,0,1,30715,0.86437,2.08694
TE-000434,2363.517172,2320.452,1239,1,0,0,46621,0.87078,2.01184
TE-000435,2495.500445,0,563.3,1,0,0,30381,0.8444,2.09225
TE-000436,0,2322.298305,277.9,0,1,0,26599,0.87999,2.21525
TE-000437,2330.211578,2323.32636,1670.8,0,0,1,27608,0.84693,2.51889
TE-000438,2278.068216,2395.681045,832.2,0,0,1,37894,0.85224,1.98178
TE-000439,2379.670669,2360.440814,471.2,1,0,0,36720,0.89078,2.21549
TE-000440,2362.030533,2423.152774,2582.9,0,1,0,40694,0.87589,1.97331
TE-000441,0,2350.789479,483.6,1,0,0,45373,0.84126,1.85344
TE-000442,2327.602075,2438.853011,941.1,1,0,0,24800,0.85119,1.7606
TE-000443,2360.369685,2396.610566,607.4,0,0,1,23370,0.83079,2.04243
TE-000444,0,2335.521141,2965.5,1,0,0,36145,0.89101,1.58408
TE-000445,2405.200865,2396.610566,514.1,0,1,0,34843,0.87973,1.72254
TE-000446,2360.369685,2343.268614,765.2,1,0,0,,0.84953,1.88463
TE-000447,2372.392688,2343.25078,1109.1,1,0,0,36687,0.84934,1.99107
TE-000448,2435.651745,2358.454781,1192.6,0,1,0,30258,0.85752,1.95775
TE-000449,2402.475076,2322.298305,1268.5,1,0,0,30789,0.84304,1.80655
TE-000450,2360.475293,2314.794916,177.8,1,0,0,13614,0.84442,2.0679
TE-000451,2391.87245,2409.861852,968,1,0,0,12270,0.84364,2.14138
TE-000452,0,2401.643216,1616,1,0,0,21073,0.81897,2.14216
TE-000453,2341.754674,2295.4675,1165.6,0,0,1,29399,0.86416,2.11702
TE-000454,2331.999937,2449.516032,1830.8,1,0,0,19007,0.88302,2.22794
TE-000455,2343.524375,2338.107605,2258.9,0,1,0,29777,0.82209,2.46365
TE-000456,2372.242708,2570.85934,851.1,0,1,0,28538,0.83712,2.21692
TE-000457,2324.519959,2344.086786,2294.3,0,0,1,30397,0.82876,1.80917
TE-000458,2363.517172,2478.807647,672.9,1,0,0,22223,0.83972,1.81807
TE-000459,2437.607814,2335.521141,728.3,1,0,0,34991,0.88993,1.87801
TE-000460,2324.519959,2381.27122,2643.9,0,1,0,34055,0.78177,1.96
TE-000461,0,2319.338213,186.8,1,0,0,24225,0.87432,2.0976
TE-000462,2422.435157,2365.846109,503.2,1,0,0,34122,0.86847,2.24335
TE-000463,2345.88247,2258.60468,313,0,1,0,47500,0.86217,1.84351
TE-000464,2437.607814,2478.807647,2112.3,1,0,0,29872,0.87468,2.21176
TE-000465,2352.858014,2420.506514,2107,1,0,0,39750,0.85893,2.03788
TE-000466,2415.371339,2396.610566,1673,1,0,0,31571,0.87258,2.05433
TE-000467,2373.978362,2478.807647,2589.3,1,0,0,36323,0.90313,2.27611
TE-000468,2379.670669,2361.203303,912.1,1,0,0,,0.86214,1.89502
TE-000469,2360.369685,2435.903949,543.7,0,0,1,40177,0.81566,1.83632
TE-000470,0,2323.32636,193.9,1,0,0,35094,0.86612,2.00218
TE-000471,2324.758747,2435.903949,348.7,1,0,0,37279,0.86187,2.22225
TE-000472,2381.275964,2342.508207,182.9,0,0,1,44175,0.84915,1.89428
TE-000473,2360.343076,2343.268614,1297.9,1,0,0,37278,0.86474,1.8085
TE-000474,2415.371339,2381.27122,461.4,0,0,1,30826,0.89004,2.68801
TE-000475,2341.754674,2396.610566,1519.3,0,1,0,33130,0.83719,1.97283
TE-000476,2341.754674,2394.652159,846.5,1,0,0,36535,0.84825,1.91173
TE-000477,2362.895358,2350.789479,677.7,0,1,0,33333,0.85491,1.93693
TE-000478,2331.999937,2449.516032,1801.1,0,0,1,26365,0.86465,2.21485
TE-000479,2371.441718,2392.271247,336.4,0,0,1,21412,0.82114,2.40219
TE-000480,2360.343076,2335.521141,1301.2,1,0,0,42232,0.82915,1.73645
TE-000481,2304.903794,2410.21985,2696.5,1,0,0,40450,0.89298,2.24536
TE-000482,2330.211578,2288.001041,2768.7,0,0,1,29780,0.83694,2.00277
TE-000483,2360.369685,2322.298305,2002.8,0,1,0,19436,0.86101,2.45811
TE-000484,2495.500445,2343.268614,327.7,0,1,0,46212,0.83037,1.86428
TE-000485,2405.200865,2396.610566,535.1,0,0,1,42869,0.85609,2.40291
TE-000486,2435.24564,2314.56563,365.4,1,0,0,29114,0.86568,2.31618
TE-000487,2337.423269,2449.516032,1106.9,1,0,0,14951,0.82739,2.10569
TE-000488,2363.220922,2396.610566,1650.9,1,0,0,32382,0.81623,1.87404
TE-000489,2400.164778,0,1825.6,1,0,0,25114,0.80588,2.18532
TE-000490,2340.208547,2325.536004,2296.8,1,0,0,40721,0.83178,2.03502
TE-000491,2368.143591,2499.984463,694.8,1,0,0,43143,0.85864,2.36171
TE-000492,2417.105175,2499.984463,765,1,0,0,25704,0.87104,2.13833
TE-000493,2330.211578,2319.803941,1786.7,1,0,0,38866,0.89679,2.21812
TE-000494,2422.435157,2392.271247,449.7,1,0,0,21658,0.80822,2.35445
TE-000495,2437.607814,2314.794916,2265,1,0,0,27563,0.81332,2.25701
TE-000496,0,2342.508207,333.3,0,0,1,42749,0.89492,1.95743
TE-000497,2364.243526,2423.152774,185.2,1,0,0,37206,0.86434,2.15464
TE-000498,2381.275964,0,991,1,0,0,29415,0.81445,1.97439
TE-000499,2341.754674,2342.508207,1020,1,0,0,-19374,0.85055,2.43034
TE-000500,2331.999937,2361.203303,1061.8,0,1,0,40620,0.88811,1.65701
TE-000501,2386.745584,2381.27122,2495.5,1,0,0,33470,0.85613,1.96304
TE-000502,2347.323839,2314.56563,776.1,0,1,0,35699,0.84837,1.61371
TE-000503,0,2320.452,950.5,1,0,0,47500,0.84574,2.21606
TE-000504,2428.650697,2381.27122,3256.4,0,0,1,18320,0.83593,1.548
TE-000505,2347.323839,2338.426828,233.5,1,0,0,32105,0.86531,2.03909
TE-000506,2417.105175,2373.732961,412.9,1,0,0,29402,0.84459,2.207
TE-000507,2340.208547,2365.846109,2288.4,0,1,0,20899,0.83123,1.78259
TE-000508,2363.517172,2348.170183,614.7,0,0,1,35467,0.87958,1.96621
TE-000509,2345.354121,2360.440814,922.5,1,0,0,31040,0.88781,2.00082
TE-000510,2372.392688,2440.931345,517.7,0,1,0,39872,0.82108,2.03139
TE-000511,2415.371339,0,2165.1,0,0,1,47500,0.84284,1.80138
TE-000512,2436.782429,2342.508207,360.6,0,0,1,38620,,2.25946
TE-000513,2363.517172,2394.652159,206.2,0,1,0,47500,0.84247,2.3361
TE-000514,2391.87245,2449.516032,806.4,1,0,0,41508,0.8327,1.93782
TE-000515,2386.745584,2335.521141,2340.4,0,0,1,33296,0.83029,2.15341
TE-000516,2415.371339,2409.861852,1511.6,1,0,0,34447,0.82297,1.78822
TE-000517,0,2361.203303,495.9,0,1,0,38073,0.84384,2.50655
TE-000518,2379.670669,2449.516032,1691.1,1,0,0,42425,0.90611,2.33613
TE-000519,2364.243526,2393.860138,2096.2,0,0,1,35755,0.86715,2.08363
TE-000520,2364.243526,2381.27122,2331.2,1,0,0,42662,0.88463,2.08492
TE-000521,2363.517172,2344.086786,2047.7,1,0,0,24198,0.85004,2.29667
TE-000522,0,2410.21985,1892.1,0,1,0,32670,0.82124,2.08547
TE-000523,2363.220922,2478.807647,2607,0,1,0,20512,0.88736,2.32111
TE-000524,2421.419866,2343.268614,1238.9,0,0,1,14818,0.85442,2.16691
TE-000525,2421.419866,2409.776871,1098.7,0,1,0,37272,0.82669,2.02143
TE-000526,2417.105175,2368.183601,796.5,1,0,0,25949,0.85743,2.07629
TE-000527,0,2314.56563,533.6,1,0,0,37903,0.81094,2.04534
TE-000528,2402.475076,2358.454781,363.4,0,0,1,27145,0.88467,2.049
TE-000529,2373.978362,2344.086786,911.7,1,0,0,33960,0.88028,2.04931
TE-000530,2372.392688,2343.268614,541.8,0,1,0,40155,0.83851,1.86851
TE-000531,2330.211578,2300.372527,776.7,1,0,0,44691,0.83068,1.8161
TE-000532,2437.607814,2401.643216,184.2,0,0,1,,0.81546,1.96022
TE-000533,2319.611823,2335.521141,2827.3,0,0,1,37618,0.85282,2.39074
TE-000534,2363.517172,2333.621217,499.7,1,0,0,32542,0.87777,2.0919
TE-000535,2341.754674,2368.183601,845.8,0,1,0,23244,0.86583,2.21512
TE-000536,2373.978362,2322.298305,789.4,0,0,1,35832,0.84072,1.94029
TE-000537,2341.228856,0,635.3,1,0,0,47346,0.81711,2.37994
TE-000538,2285.719116,2394.652159,259.6,1,0,0,34190,0.86515,2.2488
TE-000539,2405.200865,2440.155246,1063.2,0,0,1,28056,0.87233,2.06596
TE-000540,2341.228856,2435.903949,602,1,0,0,35329,0.86668,2.16404
TE-000541,2278.068216,2393.860138,445.9,0,0,1,44503,0.88182,2.15635
TE-000542,2400.164778,2420.506514,2955.3,1,0,0,39167,0.83469,2.2232
TE-000543,2386.745584,2333.621217,616.3,1,0,0,36218,0.8525,2.14492
TE-000544,2381.780508,2416.177713,635.2,1,0,0,41645,0.84292,2.12093
TE-000545,2343.524375,2323.32636,627.5,0,0,1,28578,0.85282,2.30706
TE-000546,2364.243526,0,1254.2,1,0,0,37120,0.83392,1.95697
TE-000547,2436.782429,2478.807647,731.6,1,0,0,32030,0.88125,1.91303
TE-000548,2286.313212,2332.539852,1236.7,1,0,0,23940,0.83371,2.0795
TE-000549,2422.435157,2499.984463,556.8,1,0,0,39474,0.81398,1.96718
TE-000550,2372.242708,2288.001041,806.5,1,0,0,34406,0.83113,1.78789
TE-000551,2360.475293,2314.56563,752,1,0,0,44427,0.84992,2.08523
TE-000552,2402.475076,2332.539852,1344.3,0,1,0,40846,,2.10587
TE-000553,2381.275964,2319.338213,406.5,1,0,0,35769,0.88916,1.95678
TE-000554,2422.435157,2319.803941,164.1,0,1,0,-41185,0.86673,1.89573
TE-000555,2362.895358,2438.853011,1566.2,0,0,1,30469,0.82297,2.13788
TE-000556,0,2410.21985,2935.4,0,1,0,31907,0.83127,2.21476
TE-000557,2399.973752,2401.643216,1725.9,0,1,0,23548,0.84617,1.59842
TE-000558,2372.392688,2392.271247,464.1,0,1,0,43722,0.82687,1.99138
TE-000559,2405.200865,2368.183601,1236,1,0,0,26803,0.84142,2.33412
TE-000560,2363.517172,2416.13977,237,1,0,0,37653,0.83783,2.27957
TE-000561,2371.441718,2319.338213,70,1,0,0,-19389,0.86421,2.23566
TE-000562,2393.746127,2394.652159,513.7,1,0,0,41221,0.86229,2.31969
TE-000563,2360.343076,2300.372527,1543.1,1,0,0,27380,0.84533,1.80734
TE-000564,2343.524375,2390.998973,2330.9,1,0,0,34769,0.82307,1.79131
TE-000565,2372.242708,2322.298305,2067.1,1,0,0,24335,0.82872,1.79502
TE-000566,2415.590078,2320.452,828.9,0,0,1,34593,0.84711,1.64587
TE-000567,2402.475076,2288.001041,1633.8,1,0,0,30463,0.87438,2.05783
TE-000568,2384.808275,2320.452,1841.5,1,0,0,32436,0.89624,1.78602
TE-000569,2363.517172,2295.4675,382.3,1,0,0,32080,0.85093,2.38184
TE-000570,2331.999937,2348.170183,1423.1,0,0,1,24531,0.82313,2.1416
TE-000571,2352.858014,2449.516032,1905.3,1,0,0,12665,0.87677,2.35704
TE-000572,2435.651745,2409.776871,1732,1,0,0,22243,0.86933,2.26439
TE-000573,2340.208547,2393.860138,235.5,1,0,0,44139,0.86841,2.01534
TE-000574,0,2325.536004,1050.8,0,1,0,25606,0.86391,2.31118
TE-000575,2372.392688,2478.807647,874.1,1,0,0,17255,0.85689,2.13214
TE-000576,2379.670669,2438.853011,227.4,0,0,1,36981,0.80335,2.16041
TE-000577,2341.754674,2320.452,2132.5,1,0,0,39653,0.91493,1.85804
TE-000578,2268.785714,2431.916096,1178.9,1,0,0,-16326,0.96809,1.81973
TE-000579,2286.313212,2409.861852,100.1,0,0,1,26016,0.88139,1.91766
TE-000580,2381.780508,0,664.5,0,1,0,22968,0.94154,1.80211
TE-000581,2347.323839,2344.086786,1491.1,1,0,0,36989,0.91764,1.94864
TE-000582,2364.243526,2348.170183,442.6,0,0,1,27951,0.95258,1.86262
TE-000583,2381.275964,2373.732961,804,0,0,1,31892,0.94973,2.35287
TE-000584,2360.343076,2368.183601,1208.3,0,0,1,32876,0.92853,1.99392
TE-000585,2437.607814,2314.794916,2273.7,1,0,0,29712,0.94573,1.55353
TE-000586,2384.808275,2358.454781,1714.4,0,1,0,27840,0.92635,2.15676
TE-000587,2428.650697,2418.125559,1068.6,1,0,0,21224,0.88736,1.53012
TE-000588,2341.228856,2368.183601,939.5,0,1,0,30966,0.90759,1.93723
TE-000589,2405.630936,2423.152774,366.9,1,0,0,28787,0.91822,2.47136
TE-000590,2373.978362,2570.85934,2148.5,1,0,0,34258,0.94764,1.83581
TE-000591,2285.719116,2350.789479,438.5,0,0,1,20698,0.91594,1.70638
TE-000592,2405.200865,2373.732961,1711.2,1,0,0,31420,0.93528,2.35993
TE-000593,2422.435157,2418.125559,538.1,1,0,0,25521,0.86421,2.17119
TE-000594,2360.369685,2319.338213,381.3,1,0,0,19044,0.92199,1.98644
TE-000595,2368.143591,2361.203303,879.7,1,0,0,37166,0.91636,2.28646
TE-000596,0,2438.853011,324.2,1,0,0,47500,0.90986,1.59045
TE-000597,2393.746127,2393.860138,1645.4,1,0,0,28216,0.92999,2.1482
TE-000598,2415.371339,2361.203303,2091.9,0,0,1,26240,0.9405,1.98233
TE-000599,2405.630936,2338.426828,352.5,0,1,0,38585,0.90941,1.9757
TE-000600,2405.630936,2300.372527,1956.6,0,1,0,29665,0.87866,2.05811
TE-000601,2415.371339,2478.807647,2757.5,1,0,0,44883,0.91052,1.93826
TE-000602,2372.242708,2418.125559,140.7,0,0,1,28139,0.92826,1.9859
TE-000603,2287.469184,0,922.2,1,0,0,28742,0.91143,1.69556
TE-000604,2360.369685,2416.13977,464.5,1,0,0,47500,0.92722,2.21654
TE-000605,2363.517172,2320.452,1177.5,1,0,0,45907,0.89836,2.24577
TE-000606,2372.392688,2449.516032,991.8,0,0,1,24081,0.9229,1.7768
TE-000607,0,2416.177713,633.3,1,0,0,21760,0.93967,2.28057
TE-000608,2347.323839,2319.803941,529.5,1,0,0,40049,0.92698,2.16235
TE-000609,2300.557875,2348.170183,686.8,0,1,0,31231,0.94342,2.06426
TE-000610,0,2358.126773,3001.6,1,0,0,39932,0.94131,2.39998
TE-000611,2436.782429,2348.170183,184.8,0,0,1,10814,0.89243,2.25625
TE-000612,2435.651745,2431.916096,941.5,1,0,0,18862,0.91742,1.8383
TE-000613,2398.948371,2376.814976,1608.5,1,0,0,26288,0.93527,2.18767
TE-000614,2337.423269,0,418.1,1,0,0,,0.92674,2.07015
TE-000615,2360.369685,2373.732961,867.1,0,1,0,42804,0.91568,1.88739
TE-000616,2319.611823,2418.125559,575.5,0,1,0,32666,0.94078,2.08284
TE-000617,2363.517172,2413.018698,344,0,1,0,22106,0.91121,1.78813
TE-000618,2319.611823,2410.21985,2884.9,1,0,0,22880,0.91412,2.12905
TE-000619,0,2396.610566,1649.2,1,0,0,29233,0.92017,2.50762
TE-000620,2421.419866,2365.846109,741.2,1,0,0,43821,0.88577,2.25495
TE-000621,2400.164778,2435.903949,1706.9,1,0,0,35986,0.92588,1.76178
TE-000622,2352.858014,2416.177713,649.6,1,0,0,28703,0.95369,2.11981
TE-000623,0,2314.56563,511.7,0,0,1,11050,0.90309,2.07015
TE-000624,2363.220922,2449.516032,2541.1,0,0,1,22956,0.90787,1.59771
TE-000625,2398.948371,2333.621217,565.1,0,1,0,33539,0.91973,1.92576
TE-000626,2278.068216,2373.732961,2104.4,0,1,0,34336,0.90609,1.93595
TE-000627,2384.808275,2319.338213,756.4,1,0,0,36297,0.88756,2.37327
TE-000628,2345.354121,2381.27122,2317.1,1,0,0,23026,0.9384,1.69443
TE-000629,2292.950558,2393.860138,286.7,1,0,0,24864,0.95956,1.95235
TE-000630,2327.602075,2477.834595,286.1,1,0,0,38938,0.91946,2.20067
TE-000631,2379.670669,2213.265057,241.1,0,0,1,47500,0.94569,2.1197
TE-000632,2428.650697,2358.454781,2185.3,1,0,0,23930,0.87794,2.19771
TE-000633,2428.650697,2394.652159,1006.1,1,0,0,38237,0.92805,2.2921
TE-000634,2435.651745,2368.183601,478.4,0,0,1,27632,0.9331,2.10517
TE-000635,2360.475293,2360.440814,1333.8,0,1,0,29049,0.9862,2.26311
TE-000636,2324.758747,2320.452,1105.2,1,0,0,31177,0.89349,2.28211
TE-000637,2340.208547,2343.268614,2321.8,1,0,0,36995,0.90881,1.91153
TE-000638,2371.441718,2394.652159,222.3,0,1,0,39230,0.92225,2.11307
TE-000639,2421.419866,2376.814976,1951.8,1,0,0,25442,0.9207,1.82525
TE-000640,2347.421012,2416.13977,709.7,1,0,0,35838,0.91615,2.13982
TE-000641,2393.746127,2396.610566,327.7,0,0,1,28959,0.89273,1.9466
TE-000642,2285.719116,2338.107605,1795.4,1,0,0,31590,0.89978,2.19538
TE-000643,2341.228856,2343.268614,1037.4,1,0,0,25491,0.90727,1.80738
TE-000644,2381.275964,2393.860138,1711.9,1,0,0,20149,0.95672,2.48908
TE-000645,2371.33693,2420.506514,431,1,0,0,36028,0.92796,1.86774
TE-000646,2371.33693,2288.001041,396.5,0,0,1,23522,0.90931,2.30561
TE-000647,2341.228856,2499.984463,1243.6,1,0,0,25427,0.87063,1.94872
TE-000648,2363.220922,2392.271247,2190.9,1,0,0,33182,0.92605,2.10256
TE-000649,2292.950558,2393.860138,297.6,1,0,0,37354,0.91755,1.99225
TE-000650,2343.524375,2395.681045,1285.9,0,1,0,35654,0.89198,2.15489
TE-000651,2405.630936,2478.807647,794.6,0,0,1,22837,0.91665,2.22113
TE-000652,2402.475076,2413.018698,742,1,0,0,32389,0.89071,2.07764
TE-000653,2379.670669,0,545.8,0,0,1,25825,0.91229,1.93727
TE-000654,2352.858014,2295.4675,1069.1,0,0,1,19860,,1.76323
TE-000655,2386.745584,2376.814976,886.5,1,0,0,32591,0.91674,2.14117
TE-000656,2384.808275,0,122.3,1,0,0,21070,0.86641,2.08527
TE-000657,2268.785714,2348.170183,719.5,0,0,1,25999,0.91292,2.13061
TE-000658,2287.469184,2348.170183,1090.9,0,0,1,30162,0.88692,1.93775
TE-000659,0,2342.508207,333.1,0,0,1,14405,0.94342,1.92107
TE-000660,2362.030533,2376.814976,3259.4,0,0,1,41402,0.90815,2.07688
TE-000661,2330.555271,2338.107605,233.8,1,0,0,28258,0.96442,2.27009
TE-000662,2278.068216,2440.931345,1917.2,1,0,0,28550,,1.88674
TE-000663,2345.354121,2478.807647,579.6,0,0,1,34190,0.90129,2.3591
TE-000664,2393.746127,2344.086786,1712.7,0,1,0,29837,0.91308,1.90895
TE-000665,2287.469184,2288.001041,1574.5,0,1,0,42528,0.89641,2.42743
TE-000666,2405.200865,2358.454781,78.1,0,1,0,28380,0.9158,2.28728
TE-000667,2437.607814,2368.183601,1545.9,1,0,0,31249,0.96236,2.34494
TE-000668,2341.754674,2332.539852,395.5,1,0,0,17361,0.90276,2.03444
