pickup,delivery,distance,D,F,R,weight,date,mes,market_index,quote_signal
2381.275964,2398.948371,569.8,1,0,0,31582,3,1,0.93109,2.14148
2347.323839,2362.895358,1167.7,1,0,0,33083,3,1,0.90755,1.92513
2324.519959,2286.313212,837.7,0,0,1,44050,3,1,0.90592,2.40238
2372.392688,2421.419866,704.2,1,0,0,32085,3,1,0.92338,2.1085
2341.754674,2347.323839,1548.1,1,0,0,29658,3,1,0.95164,1.75099
2330.555271,2285.719116,1926.3,0,1,0,24816,3,1,0.93583,1.85865
2379.670669,2363.517172,873.2,1,0,0,32973,3,1,0.94407,2.08941
2340.208547,2386.745584,2461.5,1,0,0,31075,3,1,0.90172,1.79359
2372.392688,2352.858014,1027.1,1,0,0,30131,3,1,0.95515,1.99542
2368.143591,2347.421012,892.9,0,1,0,28828,3,1,0.86891,1.98936
2435.651745,2381.780508,543.6,1,0,0,42214,3,1,0.96036,2.13505
2376.175448,2417.105175,287.5,0,0,1,43267,3,1,0.96139,2.55344
2341.754674,2381.780508,1048.9,1,0,0,22690,3,1,0.96893,1.77934
2341.754674,2362.895358,366.4,0,1,0,27762,3,1,0.93191,2.25297
2428.650697,2373.978362,3084.7,1,0,0,31862,3,1,0.93643,1.6968
2319.611823,2381.780508,759.4,0,1,0,24270,3,1,0.93433,1.97916
2341.228856,2362.030533,2462.6,0,0,1,33520,3,1,0.96925,1.98829
2319.611823,2415.371339,2743.1,0,1,0,33827,3,1,0.9046,1.78545
2435.651745,2345.354121,606.8,0,0,1,34062,3,1,0.95682,2.2446
2379.670669,2405.630936,782.1,1,0,0,24817,3,1,0.91264,1.97438
2360.475293,2341.754674,135,1,0,0,27483,3,1,0.92106,2.41282
2360.369685,2341.754674,1042.2,0,0,1,24467,3,1,0.94082,2.06793
2391.87245,2376.175448,1331.1,1,0,0,-41397,3,1,0.94787,1.91867
2337.423269,2330.211578,1889.1,1,0,0,38021,3,1,0.91438,1.87739
2399.973752,2285.719116,129.8,1,0,0,26955,3,1,0.95649,2.43058
2437.607814,2402.475076,1079.3,1,0,0,35823,3,1,0.94787,1.93704
2363.517172,2405.200865,1042.5,0,0,1,21696,3,1,0.92656,2.1297
2381.275964,2340.208547,1936.7,0,1,0,38980,3,1,0.94031,2.02155
2286.313212,2428.650697,1707.2,1,0,0,28107,3,1,0.92255,1.87595
2405.630936,2435.651745,345.2,0,1,0,44397,3,1,0.94256,2.47849
2292.950558,2399.973752,1884.7,1,0,0,36696,3,1,0.95204,1.74593
2362.895358,2340.208547,2731.1,1,0,0,40786,3,1,0.93482,1.80697
2362.030533,2381.275964,1934.4,0,0,1,23202,3,1,0.91621,1.97182
2405.200865,2371.441718,969.2,1,0,0,29008,3,1,0.96976,1.96442
2421.419866,2371.441718,823,0,1,0,39556,3,1,0.92409,2.22467
2386.745584,2398.948371,689,0,1,0,22065,3,1,0.93588,2.13951
2363.220922,2340.208547,211.9,1,0,0,40428,3,1,0.94206,2.52034
2341.228856,2337.423269,253.3,1,0,0,41866,3,1,0.91247,2.47512
2327.602075,2330.211578,1687.3,0,0,1,36481,3,1,0.94948,2.06463
2363.220922,2402.475076,1508.9,1,0,0,22301,3,1,0.91583,1.82824
2372.242708,2405.630936,708.5,1,0,0,47500,3,1,0.97613,2.00555
2345.354121,2417.105175,761.1,0,0,1,35332,3,1,0.93754,2.21812
2319.611823,2376.175448,641.8,0,0,1,35984,3,1,0.96412,2.22022
2435.651745,2300.557875,407.6,1,0,0,26503,3,1,0.9392,2.08535
2368.143591,2331.999937,1918.5,1,0,0,14480,3,1,0.93444,1.76931
2287.469184,2347.323839,294.3,1,0,0,42010,3,1,0.9472,2.52655
2319.611823,2435.651745,807,1,0,0,26944,3,1,0.93546,1.87104
2343.524375,2287.469184,957.6,0,0,1,32843,3,1,0.9279,2.27368
2341.754674,2386.745584,748.9,1,0,0,41734,3,1,0.90359,1.97314
2372.242708,2381.275964,546.4,1,0,0,24604,3,1,0.96126,2.07256
2415.371339,2352.858014,875.1,1,0,0,26962,3,1,0.94401,1.98634
2399.973752,2391.87245,303.2,1,0,0,24531,3,1,0.94126,2.12387
2278.068216,2363.220922,438,1,0,0,16647,3,1,0.93481,2.07154
2340.208547,2362.895358,2706.5,0,1,0,18685,3,1,0.97257,1.78646
2399.973752,2402.475076,1028.1,0,1,0,32667,3,1,0.95936,2.09169
2379.670669,2268.785714,833.6,1,0,0,36228,3,1,0.95896,2.18176
2436.782429,2345.354121,163.1,1,0,0,34337,3,1,0.96489,2.39364
2287.469184,2435.651745,717.5,1,0,0,32353,3,1,0.97095,2.09213
2363.220922,2405.630936,1869.2,0,1,0,26685,3,1,0.9916,1.94589
2360.343076,2386.745584,1208,0,0,1,47381,3,1,0.91867,2.20549
2345.88247,2324.758747,955.3,1,0,0,35094,3,1,0.92183,1.94222
2363.517172,2347.323839,593.6,1,0,0,43817,3,1,0.99364,2.24161
2363.517172,2292.950558,1787.8,1,0,0,45801,3,1,0.95967,1.89816
2363.220922,2371.441718,1942.7,1,0,0,14960,3,1,0.92103,1.77921
2278.068216,2381.275964,1345.1,1,0,0,21027,3,1,0.8593,1.83698
2345.354121,2379.670669,1219.9,0,0,1,23663,3,1,0.91939,2.05214
2399.973752,2341.754674,823.4,0,0,1,35748,3,1,0.92151,2.24918
2347.323839,2337.423269,620.7,1,0,0,40398,3,1,0.95719,2.16275
2384.808275,2343.524375,381.1,0,1,0,37369,3,1,0.91486,2.34381
2400.164778,2278.068216,589.3,1,0,0,41127,3,1,0.94061,2.15477
2285.719116,2330.211578,1974.6,0,1,0,25981,3,1,0.92353,1.81176
2391.87245,2360.343076,1140.8,1,0,0,38882,3,1,0.92384,1.98352
2360.343076,2422.435157,990.3,1,0,0,23666,3,1,0.9249,1.94018
2362.895358,2393.746127,993.4,0,1,0,35869,3,1,0.92527,2.15799
2405.200865,2363.517172,1031.7,1,0,0,24988,3,1,0.94278,1.92573
2304.903794,2417.105175,437.3,0,1,0,29393,3,1,0.95709,2.13965
2372.242708,2435.651745,729.8,1,0,0,33907,3,1,0.88118,1.96527
2330.211578,2428.650697,2903.5,0,0,1,15242,3,1,0.89386,1.89812
2324.519959,2363.220922,2277.6,0,0,1,39067,3,1,0.92933,2.10846
2415.371339,2372.392688,1841.8,1,0,0,24444,3,1,0.94768,1.76608
2428.650697,2381.780508,1150.5,0,1,0,28469,3,1,0.95649,1.96119
2417.105175,2347.323839,1479.4,1,0,0,28234,3,1,0.97248,1.86254
2391.87245,2435.651745,728,1,0,0,27824,3,1,0.91004,1.94983
2278.068216,2373.978362,759,1,0,0,47500,3,1,0.98636,2.019
2372.392688,2435.651745,427.1,1,0,0,35075,3,1,0.91062,2.32195
2384.808275,2343.524375,394.9,1,0,0,14768,3,1,0.93596,2.07056
2330.211578,2384.808275,2462.5,1,0,0,40088,3,1,1.0219,1.82465
2437.607814,2278.068216,190.6,1,0,0,37838,3,1,0.95422,2.53847
2402.475076,2341.754674,1621.6,1,0,0,23697,3,1,0.97977,1.79703
2345.354121,2384.808275,577.4,1,0,0,47500,3,1,0.96256,2.02876
2330.211578,2428.650697,3010.4,0,0,1,44265,3,1,0.95218,2.06347
2435.651745,2362.030533,2546.5,0,1,0,44179,3,1,0.99621,1.90429
2437.607814,2371.33693,2438.3,0,0,1,-37215,3,1,0.96575,1.96959
2337.423269,2287.469184,469.6,1,0,0,23543,3,1,0.91484,2.09884
2341.228856,2495.500445,840.9,1,0,0,22884,3,1,0.87954,1.84625
2364.243526,2330.555271,2007.5,0,1,0,31198,3,1,0.92704,1.95966
2360.343076,2319.611823,1758.6,0,0,1,26516,3,1,0.95815,2.00573
2286.313212,2405.200865,429.1,1,0,0,24800,3,1,0.95501,2.15618
2399.973752,2391.87245,291.4,0,0,1,34616,3,1,0.95001,2.49296
2368.143591,2347.421012,899.9,1,0,0,24427,3,1,0.96336,1.83992
2278.068216,2343.524375,2025.4,1,0,0,19916,3,1,0.94724,1.79699
2435.651745,2372.392688,414.3,1,0,0,26279,3,1,0.96557,2.14165
2352.858014,2363.220922,869.5,0,0,1,7856,3,1,0.95081,2.14316
2371.33693,2324.758747,1485.8,1,0,0,32274,3,1,0.96585,1.84311
2330.555271,2319.611823,2522.9,1,0,0,37017,3,1,0.97117,1.77364
2364.243526,2362.895358,522,0,0,1,22916,3,1,0.91638,2.16105
2287.469184,2268.785714,479.1,1,0,0,30849,3,1,0.92575,2.27652
2330.211578,2360.343076,1047,0,0,1,40532,3,1,0.92419,2.33536
2324.758747,2417.105175,1158,0,0,1,22783,3,1,0.9876,2.07433
2364.243526,2379.670669,1031.3,0,0,1,33440,3,1,0.95811,2.32599
2362.895358,2435.651745,534.3,1,0,0,31610,3,1,0.9352,2.02629
2360.475293,2278.068216,2448.6,1,0,0,11456,3,1,0.97932,1.69081
2415.371339,2345.354121,2333.8,1,0,0,20294,3,1,0.93384,1.67711
2278.068216,2381.275964,1357.3,0,0,1,22402,3,1,0.95224,2.05203
2402.475076,2347.323839,230.8,1,0,0,32311,3,1,0.93621,2.56811
2415.371339,2360.369685,2154.3,1,0,0,22509,4,1,0.84517,1.76215
2345.354121,2341.754674,785.8,0,1,0,35216,4,1,0.83106,2.01518
2363.220922,2347.421012,2055.8,1,0,0,20529,4,1,0.87707,1.6111
2340.208547,2398.948371,1862.3,0,1,0,31247,4,1,0.8756,1.90901
2337.423269,2422.435157,477.2,1,0,0,31548,4,1,0.88498,2.13772
2398.948371,2362.030533,1928.7,0,1,0,18443,4,1,0.87365,1.89458
2376.175448,2337.423269,1226.5,1,0,0,28498,4,1,0.8441,1.93808
2347.323839,2421.419866,406.5,0,0,1,40694,4,1,0.85117,2.62068
2324.758747,2360.475293,1131.8,1,0,0,25447,4,1,0.82055,1.82178
2405.200865,2345.354121,1401.1,1,0,0,23830,4,1,0.88512,1.74636
2435.651745,2400.164778,2297.8,0,0,1,30470,4,1,0.82883,1.98933
2435.651745,2341.754674,835.3,0,0,1,22592,4,1,0.84587,2.02119
2422.435157,2386.745584,286.8,0,0,1,29602,4,1,0.89467,2.57687
2324.758747,2341.228856,322.6,1,0,0,31648,4,1,0.86822,2.26611
2362.895358,2347.421012,673.7,1,0,0,30861,4,1,0.88261,1.89149
2436.782429,2341.754674,883.5,1,0,0,25879,4,1,0.84535,1.7459
2421.419866,2300.557875,1371.9,1,0,0,32727,4,1,0.85507,1.9448
2398.948371,2337.423269,452.8,0,0,1,36961,4,1,0.82697,2.60562
2435.651745,2324.758747,424.2,1,0,0,43992,4,1,0.85154,2.28771
2362.895358,2495.500445,686.4,0,0,1,43353,4,1,0.84992,2.22148
2319.611823,2495.500445,835.3,0,1,0,34220,4,1,0.8765,2.05542
2384.808275,2400.164778,2777.5,1,0,0,22086,4,1,0.84937,1.61812
2268.785714,2341.754674,1089.7,0,0,1,33066,4,1,0.8342,2.1603
2324.519959,2435.651745,128.6,1,0,0,35356,4,1,0.88819,2.58595
2372.392688,2371.441718,168.4,1,0,0,30791,4,1,0.88626,2.59875
2400.164778,2304.903794,2644,0,0,1,24861,4,1,0.85136,1.79929
2337.423269,2285.719116,715.9,1,0,0,-31214,4,1,0.85153,2.03947
2417.105175,2415.371339,2940.5,0,0,1,24362,4,1,0.86158,1.82882
2386.745584,2287.469184,781.4,1,0,0,47500,4,1,0.87226,2.0539
2300.557875,2363.220922,2660.9,1,0,0,31998,4,1,0.86519,1.73281
2343.524375,2402.475076,1080.6,1,0,0,34439,4,1,0.87958,1.97391
2422.435157,2435.651745,317.8,1,0,0,32223,4,1,0.85644,2.31996
2368.143591,2340.208547,3017,1,0,0,37695,4,1,0.85236,1.66987
2363.517172,2360.343076,969.3,1,0,0,31799,4,1,0.87669,2.02767
2360.475293,2347.323839,1488.5,1,0,0,38420,4,1,0.89386,1.94645
2417.105175,2363.220922,2898.6,0,0,1,24699,4,1,0.88973,1.82124
2417.105175,2379.670669,1788.1,1,0,0,37783,4,1,0.84594,1.86568
2398.948371,2363.517172,478.7,1,0,0,26382,4,1,0.87544,2.18165
2435.24564,2343.524375,597.1,1,0,0,27790,4,1,0.87463,2.0441
2330.555271,2436.782429,1976.4,0,1,0,28233,4,1,0.86314,1.82202
2381.780508,2405.630936,367.2,1,0,0,13807,4,1,0.83611,2.07046
2345.88247,2400.164778,2707.3,1,0,0,35469,4,1,0.88933,1.73251
2436.782429,2352.858014,1420.7,0,0,1,19360,4,1,,1.94596
2362.030533,2379.670669,1572.9,1,0,0,15522,4,1,0.82989,1.73344
2319.611823,2400.164778,2756.1,0,0,1,29657,4,1,0.8413,1.78819
2362.895358,2345.88247,123.8,1,0,0,34310,4,1,0.83086,2.50413
2304.903794,2436.782429,487.5,0,0,1,47132,4,1,0.89989,2.36561
2368.143591,2402.475076,1522.8,1,0,0,28413,4,1,0.81841,1.78995
2495.500445,2340.208547,2106.1,0,0,1,30784,4,1,0.84335,1.99423
2405.630936,2379.670669,774.5,0,0,1,27421,4,1,0.89623,2.33542
2393.746127,2417.105175,1293.3,1,0,0,37210,4,1,0.83624,1.86737
2398.948371,2381.275964,564.7,1,0,0,45941,4,1,0.84656,2.22401
2381.275964,2381.780508,185.1,0,0,1,28084,4,1,0.84047,2.69751
2391.87245,2381.275964,220.5,1,0,0,29416,4,1,0.85778,2.33702
2373.978362,2304.903794,2428.2,1,0,0,36720,4,1,0.79511,1.62898
2428.650697,2405.630936,1270.9,1,0,0,35427,4,1,0.90934,1.86573
2340.208547,2398.948371,1838.7,0,0,1,41379,4,1,0.83237,2.14227
2428.650697,2286.313212,1749.3,1,0,0,17415,4,1,0.91076,1.71557
2422.435157,2381.275964,348.4,0,0,1,44218,4,1,0.89331,2.56837
2347.421012,2415.590078,971.7,0,0,1,28786,4,1,0.83982,2.18511
2352.858014,2347.323839,668.4,1,0,0,26847,4,1,0.87254,2.12876
2415.371339,2402.475076,1447,0,0,1,31360,4,1,0.86905,2.14581
2384.808275,2360.343076,1624.7,0,0,1,39452,4,1,,2.0497
2340.208547,2371.33693,3125.2,0,0,1,32019,4,1,0.87314,1.92909
2376.175448,2398.948371,1514.3,1,0,0,27283,4,1,0.85863,1.8774
2327.602075,2391.87245,276.4,1,0,0,31469,4,1,0.88903,2.35803
2341.754674,2373.978362,2832.7,1,0,0,24045,4,1,0.85928,1.62391
2402.475076,2324.758747,481.8,0,0,1,36119,4,1,0.8744,2.53287
2371.33693,2324.758747,1467.6,0,1,0,25976,4,1,0.82895,1.75911
2415.371339,2363.517172,2100.6,0,1,0,45659,4,1,0.88423,1.92458
2286.313212,2371.33693,1820.7,1,0,0,46985,4,1,0.86081,1.73152
2347.323839,2435.651745,796.1,1,0,0,32981,4,1,0.85947,2.00356
2360.475293,2384.808275,255.2,0,1,0,26145,4,1,0.85224,2.39125
2379.670669,2372.392688,690.8,1,0,0,22839,4,1,0.87207,1.98179
2373.978362,2435.24564,2006.3,0,1,0,26430,4,1,0.86315,1.76839
2422.435157,2368.143591,836.1,1,0,0,17167,4,1,0.81386,1.80179
2436.782429,2343.524375,854.4,1,0,0,19123,4,1,0.83547,1.81736
2436.782429,2324.758747,943.7,0,1,0,20617,4,1,0.85367,1.96582
2347.323839,2381.275964,552.8,1,0,0,22404,4,1,0.83917,2.08172
2362.030533,2327.602075,2097.3,0,1,0,39978,4,1,0.88904,1.94311
2360.369685,2435.651745,248.9,0,1,0,27655,4,1,0.86749,2.49665
2304.903794,2399.973752,416.2,0,0,1,21685,4,1,0.8527,2.22787
2428.650697,2345.88247,481.8,0,1,0,35384,4,1,0.84766,2.15806
2415.371339,2324.758747,1918.2,1,0,0,23338,4,1,0.82798,1.81681
2435.24564,2364.243526,171,1,0,0,30783,4,1,0.8227,2.4742
2340.208547,2495.500445,2046.1,0,0,1,35886,4,1,0.84504,1.97275
2421.419866,2304.903794,1604.9,1,0,0,23589,4,1,0.93062,1.77492
2381.275964,2300.557875,924.1,0,0,1,25161,4,1,0.88781,2.11392
2330.211578,2495.500445,1727.5,0,0,1,31425,4,1,0.84216,1.98667
2330.211578,2428.650697,2917.7,1,0,0,29553,4,1,0.85525,1.72437
2371.33693,2437.607814,2462.6,1,0,0,21077,4,1,0.87108,1.5705
2352.858014,2300.557875,1794.6,1,0,0,20384,4,1,0.88199,1.73116
2436.782429,2381.780508,360,0,1,0,29040,4,1,0.85935,2.30123
2405.630936,2386.745584,370.4,1,0,0,32724,4,1,0.88742,2.24544
2304.903794,2345.354121,380,1,0,0,20057,4,1,0.85157,1.95846
2398.948371,2436.782429,950,1,0,0,32816,4,1,0.83096,1.95382
2384.808275,2417.105175,282.8,1,0,0,30804,4,1,0.84433,2.23774
2362.030533,2360.369685,2411.6,1,0,0,24440,4,1,0.83949,1.7428
2399.973752,2376.175448,1017.4,0,1,0,37579,4,1,0.83792,2.01528
2384.808275,2363.517172,702.3,0,1,0,41117,4,1,0.80957,2.22033
2373.978362,2436.782429,1997,1,0,0,30920,4,1,0.83315,1.67118
2421.419866,2384.808275,1534.5,0,0,1,36394,4,1,0.83776,2.11881
2347.421012,2393.746127,826.9,1,0,0,18986,4,1,0.84919,1.79327
2415.371339,2386.745584,2410.9,1,0,0,31034,4,1,0.86117,1.71913
2352.858014,2381.275964,990.2,1,0,0,27642,4,1,0.84115,1.92747
2300.557875,2381.275964,962,0,1,0,36405,4,1,0.8317,2.08874
2381.275964,2362.895358,797.2,1,0,0,26916,4,1,0.87408,1.91902
2402.475076,2330.555271,1442.6,1,0,0,29684,4,1,0.8261,1.89504
2343.524375,2368.143591,617.1,1,0,0,22038,4,1,0.85802,1.90889
2435.651745,2393.746127,598.2,1,0,0,29030,4,1,0.85053,2.06437
2495.500445,2324.519959,575.5,1,0,0,24254,4,1,0.85097,1.97448
2341.754674,2415.371339,3034.7,0,1,0,45755,4,1,0.84324,1.89649
2371.441718,2343.524375,520.5,1,0,0,26943,4,1,0.89957,2.11298
2422.435157,2278.068216,1600.4,1,0,0,32668,4,1,0.87234,1.82524
2347.323839,2345.354121,943.2,1,0,0,37577,4,1,0.85203,1.96573
2417.105175,2341.754674,70,1,0,0,31297,4,1,0.87484,2.68047
2286.313212,2379.670669,300.2,1,0,0,27008,4,1,0.88171,2.34064
2381.780508,2352.858014,1156.2,1,0,0,24849,4,1,0.86695,1.80594
2337.423269,2364.243526,472.5,0,0,1,36558,4,1,0.88668,2.48943
2399.973752,2337.423269,828,0,1,0,12332,4,1,0.83623,1.92951
2422.435157,2352.858014,1221.2,0,1,0,32800,4,1,0.84977,2.08455
2402.475076,2360.475293,1597.4,1,0,0,40303,4,1,0.82229,1.91996
2362.895358,2360.343076,1569.1,0,1,0,39908,4,1,0.81414,2.01108
2341.228856,2372.392688,632.1,0,1,0,31984,4,1,0.83913,2.26557
2268.785714,2384.808275,761.3,1,0,0,47500,4,1,0.89556,2.07844
2300.557875,2292.950558,2329.6,1,0,0,15732,4,1,0.86006,1.66176
2437.607814,2319.611823,2105.2,1,0,0,30649,4,1,0.86264,1.69203
2386.745584,2373.978362,2281.5,0,0,1,23610,4,1,0.80958,1.88149
2422.435157,2319.611823,756,1,0,0,35279,4,1,0.88492,1.94984
2360.369685,2393.746127,547.7,1,0,0,36459,4,1,0.85281,2.11299
2373.978362,2278.068216,742.1,1,0,0,17625,4,1,0.86233,1.95011
2422.435157,2371.33693,1121.8,0,0,1,34348,4,1,0.85618,2.04763
2324.758747,2324.519959,448,1,0,0,26466,4,1,0.83841,2.10017
2363.517172,2347.323839,580.5,1,0,0,37377,4,1,0.89195,2.1951
2285.719116,2343.524375,608.6,0,0,1,36165,4,1,0.88049,2.31551
2435.651745,2319.611823,792.9,1,0,0,29402,4,1,0.87071,1.84974
2384.808275,2352.858014,1840.5,0,0,1,25395,4,1,0.84533,1.96468
2400.164778,2343.524375,2586.6,1,0,0,31669,4,1,0.85029,1.69109
2331.999937,2399.973752,1324.2,0,0,1,40564,4,1,0.86089,2.18896
2391.87245,2422.435157,411.3,1,0,0,47500,4,1,0.82436,2.16758
2360.343076,2285.719116,1199.1,0,1,0,29703,4,1,0.85947,1.99512
2372.242708,2398.948371,1062.4,0,0,1,25736,4,1,0.86501,2.10368
2278.068216,2345.354121,1787.2,0,0,1,33347,4,1,0.87037,1.99831
2360.475293,2381.275964,1120.8,1,0,0,31463,4,1,0.8597,1.91006
2405.200865,2415.371339,1114.8,0,0,1,42927,4,1,0.86576,2.26314
2268.785714,2300.557875,639.6,1,0,0,38164,4,1,0.85228,2.05271
2386.745584,2435.651745,129.2,1,0,0,26879,4,1,0.87173,2.44939
2324.519959,2373.978362,2378.5,0,0,1,38727,4,1,0.82288,1.97156
2363.220922,2360.369685,2159.5,0,1,0,41894,4,1,0.89151,1.94115
2386.745584,2421.419866,1084.5,1,0,0,21196,4,1,0.84135,1.78499
2364.243526,2435.651745,232.3,0,0,1,33626,4,1,0.84535,2.67042
2379.670669,2331.999937,201.9,0,1,0,29775,4,1,0.83032,2.78342
2422.435157,2363.517172,203.9,0,1,0,27500,4,1,0.85798,2.61964
2363.517172,2371.33693,1198.4,0,0,1,33588,4,1,0.90426,2.05076
2422.435157,2363.220922,1917.9,1,0,0,39608,4,1,0.85231,1.86061
2379.670669,2435.24564,857.7,0,0,1,27897,4,1,0.82639,2.18667
2495.500445,2421.419866,948.5,1,0,0,36669,5,1,0.83026,1.95732
2341.754674,2345.354121,768.9,1,0,0,30262,5,1,0.81595,1.83766
2399.973752,2379.670669,1127.6,1,0,0,22452,5,1,0.82242,1.79893
2327.602075,2345.354121,468.1,0,0,1,35864,5,1,0.76426,2.35802
2268.785714,2399.973752,648.1,1,0,0,23236,5,1,,1.93237
2384.808275,2398.948371,1115.8,1,0,0,41100,5,1,0.77037,1.98938
2304.903794,2421.419866,1519.6,1,0,0,33503,5,1,0.81308,1.84362
2341.754674,2368.143591,116.2,1,0,0,34042,5,1,0.76103,2.49452
2362.895358,2330.211578,2376.2,1,0,0,39605,5,1,0.80101,1.69825
2347.323839,2415.371339,1519.2,1,0,0,43056,5,1,0.7459,1.84689
2319.611823,2347.421012,648.7,0,0,1,26925,5,1,0.8188,2.0936
2386.745584,2422.435157,286.1,1,0,0,40673,5,1,0.80241,2.3576
2422.435157,2285.719116,261,0,0,1,31005,5,1,0.77285,2.63864
2292.950558,2341.754674,2585.9,1,0,0,33534,5,1,0.83454,1.75996
2300.557875,2422.435157,623.5,1,0,0,44627,5,1,0.7878,2.07893
2373.978362,2343.524375,2490.3,0,1,0,24072,5,1,0.80484,1.7505
2347.323839,2495.500445,582.4,1,0,0,-41023,5,1,0.81988,2.22721
2386.745584,2373.978362,2274.3,1,0,0,24317,5,1,0.77463,1.69097
2384.808275,2415.371339,2644.3,1,0,0,31938,5,1,0.82821,1.73716
2331.999937,2381.780508,1089.3,1,0,0,40473,5,1,,2.04466
2360.475293,2347.421012,1052.9,1,0,0,18235,5,1,0.83798,1.77633
2399.973752,2435.651745,557.4,1,0,0,46446,5,1,0.82424,2.03908
2360.343076,2376.175448,2139.5,1,0,0,22903,5,1,0.82172,1.78173
2347.323839,2324.758747,467,0,0,1,,5,1,0.77536,2.48162
2352.858014,2398.948371,817.9,0,0,1,39397,5,1,0.78813,2.40569
2435.651745,2337.423269,332.2,1,0,0,35282,5,1,0.76321,2.23419
2405.630936,2287.469184,506.7,1,0,0,41618,5,1,0.83894,2.20632
2364.243526,2286.313212,775.8,0,0,1,25800,5,1,0.80158,2.19799
2304.903794,2428.650697,605.2,0,1,0,22729,5,1,0.79409,1.98716
2364.243526,2399.973752,358.3,1,0,0,22567,5,1,0.79554,2.11108
2405.630936,2422.435157,181.1,0,1,0,24068,5,1,0.78596,2.6005
2364.243526,2405.200865,1149.1,1,0,0,28310,5,1,0.76557,1.84675
2384.808275,2379.670669,1559.5,0,0,1,21580,5,1,0.79145,1.99931
2371.33693,2287.469184,1767.5,1,0,0,32219,5,1,0.79622,1.77992
2415.371339,2287.469184,1610,0,0,1,34282,5,1,0.79143,2.02847
2379.670669,2405.630936,759.4,1,0,0,40073,5,1,0.81094,2.13115
2381.780508,2287.469184,794.3,1,0,0,47451,5,1,0.82037,2.06804
2324.758747,2360.369685,284.2,1,0,0,32481,5,1,0.80046,2.26117
2415.371339,2287.469184,1654.8,1,0,0,31328,5,1,0.80419,1.77628
2278.068216,2495.500445,1443.3,0,0,1,28032,5,1,0.78844,2.03402
2435.651745,2428.650697,979.3,1,0,0,27495,5,1,0.80966,1.77621
2268.785714,2360.343076,896.3,1,0,0,42236,5,1,0.79817,2.08136
2364.243526,2324.758747,490.4,0,0,1,36224,5,1,0.78827,2.43436
2337.423269,2417.105175,1089.7,1,0,0,32154,5,1,0.80876,1.93665
2360.369685,2304.903794,874.1,0,1,0,32706,5,1,0.79629,2.05528
2402.475076,2360.369685,728.5,1,0,0,47500,5,1,0.77658,2.11311
2340.208547,2337.423269,2260.6,1,0,0,27107,5,1,0.8265,1.68484
2393.746127,2364.243526,525.3,1,0,0,47256,5,1,0.80343,2.19739
2343.524375,2341.228856,702.9,0,0,1,27935,5,1,0.83755,2.17988
2405.630936,2421.419866,769,1,0,0,41587,5,1,0.8373,2.10711
2362.895358,2330.211578,2400.7,0,0,1,30403,5,1,0.83626,1.85035
2300.557875,2345.354121,704.1,0,0,1,32378,5,1,0.80667,2.20553
2285.719116,2381.275964,352.7,0,0,1,34897,5,1,0.84417,2.47724
2384.808275,2371.441718,737.6,1,0,0,31873,5,1,0.83046,1.95294
2341.228856,2345.354121,1153.2,1,0,0,23951,5,1,0.80676,1.77416
2368.143591,2337.423269,1080.8,1,0,0,7924,5,1,0.7993,1.80405
2363.517172,2341.228856,547.2,1,0,0,31283,5,1,0.79907,2.10049
2327.602075,2371.441718,310.8,0,0,1,34936,5,1,0.83413,2.62222
2372.392688,2376.175448,1322.6,0,0,1,24297,5,1,0.77659,2.06702
2379.670669,2286.313212,293.9,0,0,1,37067,5,1,0.78511,2.76336
2287.469184,2360.343076,426.2,0,1,0,45096,5,1,0.78268,2.43682
2371.441718,2381.275964,439.6,0,0,1,31560,5,1,0.87638,2.50651
2362.895358,2363.220922,2582.3,1,0,0,40736,5,1,0.79458,1.72471
2421.419866,2360.343076,208.9,0,0,1,37653,5,1,0.81825,2.85573
2347.421012,2360.343076,1388.6,0,1,0,36953,5,1,0.83606,2.01795
2435.651745,2331.999937,1205.2,1,0,0,39187,5,1,0.78069,1.94782
2278.068216,2415.371339,517.1,0,1,0,36918,5,1,0.83106,2.2926
2341.228856,2324.758747,309.9,0,0,1,29599,5,1,0.82239,2.55601
2360.369685,2398.948371,544.4,1,0,0,47500,5,1,0.83151,2.18303
2400.164778,2340.208547,432.6,0,0,1,,5,1,0.84069,2.37036
2287.469184,2347.323839,297,1,0,0,29681,5,1,0.78723,2.47578
2337.423269,2345.88247,872.8,1,0,0,38529,5,1,0.78357,1.97978
2300.557875,2435.651745,398.4,0,1,0,43999,5,1,0.82786,2.36379
2278.068216,2341.754674,2574.7,1,0,0,35202,5,1,0.82797,1.70121
2428.650697,2422.435157,1086.6,1,0,0,43921,5,1,0.82593,1.87415
2352.858014,2399.973752,1399.9,0,0,1,28837,5,1,0.83508,2.11936
2405.200865,2371.441718,963.3,1,0,0,27715,5,1,0.75797,1.95235
2400.164778,2304.903794,2666.2,0,1,0,47500,5,1,0.78781,1.76842
2495.500445,2415.590078,570.9,1,0,0,6798,5,1,0.78781,1.95032
2343.524375,2422.435157,526.7,0,0,1,24090,5,1,0.79476,2.29114
2435.651745,2362.030533,2571.8,0,0,1,31389,5,1,0.76975,1.95373
2495.500445,2381.275964,157.5,0,0,1,26783,5,1,0.80171,2.76405
2372.392688,2360.343076,782,1,0,0,44603,5,1,0.86016,2.1222
2364.243526,2422.435157,124.1,0,0,1,20608,5,1,0.79137,2.79356
